time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-18T12:56:50.830Z,37.2478333,-122.0573349,6.27,2.11,md,31,78,0.07618,0.2,nc,nc72894591,2017-09-19T06:38:04.028Z,"3km WSW of Saratoga, California",earthquake,0.4,0.81,0.17,23,automatic,nc,nc
2017-09-18T12:51:59.730Z,46.9023333,-112.5825,13.02,2.14,ml,18,115,0.059,0.22,mb,mb80256214,2017-09-18T13:11:24.880Z,"9km SE of Lincoln, Montana",earthquake,0.55,0.59,0.304,8,reviewed,mb,mb
2017-09-18T12:42:06.270Z,36.3100014,-120.3321686,-0.27,2.14,md,16,144,0.03994,0.33,nc,nc72894586,2017-09-19T06:37:39.155Z,"19km N of Coalinga, California",earthquake,1.36,6.25,0.25,6,automatic,nc,nc
2017-09-18T12:31:34.301Z,37.2492,-117.631,8.8,0.6,ml,12,153.65,0.296,0.1628,nn,nn00605748,2017-09-19T02:35:36.952Z,"59km E of Big Pine, California",earthquake,,7.5,0.22,9,reviewed,nn,nn
2017-09-18T12:11:05.460Z,-30.4462,-177.8865,35,5,mb,,160,1.197,1.84,us,us2000apvj,2017-09-18T12:39:17.040Z,"130km S of Raoul Island, New Zealand",earthquake,11.8,2,0.086,43,reviewed,us,us
2017-09-18T12:10:12.710Z,37.5876667,-118.9558333,1.93,0.08,md,6,228,0.02956,0.04,nc,nc72894576,2017-09-19T03:48:02.925Z,"6km SSE of Mammoth Lakes, California",earthquake,3.19,2,0.071,5,reviewed,nc,nc
2017-09-18T12:07:00.830Z,16.1539,-95.0354,36.67,4.9,mb,,155,3.502,0.79,us,us2000apva,2017-09-18T12:53:08.638Z,"6km SW of San Mateo del Mar, Mexico",earthquake,9,8.1,0.058,93,reviewed,us,us
2017-09-18T12:04:31.580Z,38.8383331,-122.7843323,0.08,1.07,md,9,155,0.004696,0.09,nc,nc72894571,2017-09-18T12:18:01.308Z,"5km WNW of Cobb, California",earthquake,0.41,1.09,0.06,2,automatic,nc,nc
2017-09-18T12:02:36.740Z,37.3317,-114.6431,4.7,0.9,ml,11,130.52,0.333,0.1475,nn,nn00605745,2017-09-19T02:35:34.773Z,"33km SSW of Caliente, Nevada",earthquake,,8.6,0.13,2,reviewed,nn,nn
2017-09-18T12:01:08.340Z,37.4963333,-118.8428333,0.86,0.9,md,12,240,0.09416,0.12,nc,nc72894566,2017-09-19T05:18:03.167Z,"20km SE of Mammoth Lakes, California",earthquake,0.91,5.33,0.308,9,reviewed,nc,nc
2017-09-18T12:00:21.180Z,38.8134995,-122.8180008,2.19,0.97,md,11,106,0.009881,0.02,nc,nc72894556,2017-09-18T13:46:03.540Z,"6km NW of The Geysers, California",earthquake,0.46,0.72,0.09,3,automatic,nc,nc
2017-09-18T11:58:04.464Z,59.8696,-152.3695,68.7,2.3,ml,,,,0.62,ak,ak16847743,2017-09-18T12:13:28.688Z,"31km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-09-18T11:41:48.990Z,46.1608333,-122.2948333,7.15,0.23,ml,7,182,0.0282,0.04,uw,uw61330681,2017-09-18T17:04:32.920Z,"30km NNE of Amboy, Washington",earthquake,0.31,0.65,0.093,6,reviewed,uw,uw
2017-09-18T11:40:10.840Z,37.5845,-119.005,1.97,0.49,md,16,201,0.02877,0.05,nc,nc72894541,2017-09-19T17:16:03.063Z,"7km SSW of Mammoth Lakes, California",earthquake,0.49,0.35,0.276,12,reviewed,nc,nc
2017-09-18T11:32:56.790Z,37.5085,-118.8376667,-0.11,0.63,md,9,324,0.08167,0.02,nc,nc72894536,2017-09-19T03:37:02.901Z,"19km SE of Mammoth Lakes, California",earthquake,3.47,6.52,0.209,8,reviewed,nc,nc
2017-09-18T11:29:37.450Z,46.8536667,-112.518,12.03,1.05,ml,14,61,0.061,0.13,mb,mb80256209,2017-09-18T22:23:14.640Z,"16km SE of Lincoln, Montana",earthquake,0.33,0.7,0.213,6,reviewed,mb,mb
2017-09-18T11:26:57.570Z,38.8348351,-122.7985001,1.62,0.66,md,10,74,0.007301,0.01,nc,nc72894531,2017-09-18T12:13:03.294Z,"6km WNW of Cobb, California",earthquake,0.32,0.77,0.22,2,automatic,nc,nc
2017-09-18T11:26:20.660Z,46.8736667,-112.4878333,12.76,1.81,ml,16,63,0.04,0.16,mb,mb80256199,2017-09-18T22:31:24.040Z,"17km ESE of Lincoln, Montana",earthquake,0.46,0.48,0.143,6,reviewed,mb,mb
2017-09-18T11:24:45.100Z,38.8069992,-122.8011703,1.61,1.25,md,16,133,0.004685,0.02,nc,nc72894526,2017-09-18T13:17:03.465Z,"5km NW of The Geysers, California",earthquake,0.3,0.4,0.1,4,automatic,nc,nc
2017-09-18T11:23:50.157Z,64.7554,-149.0739,15.8,0.2,ml,,,,0.39,ak,ak16847294,2017-09-18T20:41:49.115Z,"19km N of North Nenana, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-09-18T11:21:36.606Z,64.3533,-147.5426,0.1,1.5,ml,,,,0.55,ak,ak16847290,2017-09-18T11:29:21.748Z,"36km WSW of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-09-18T11:18:26.920Z,38.8019981,-122.8141632,2.32,1.04,md,15,164,0.01359,0.03,nc,nc72894516,2017-09-18T12:21:04.348Z,"5km WNW of The Geysers, California",earthquake,0.31,0.39,0.04,5,automatic,nc,nc
2017-09-18T11:10:08.146Z,61.7003,-141.782,8.6,1.4,ml,,,,0.74,ak,ak16847287,2017-09-18T11:13:21.484Z,"142km E of Chitina, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-09-18T11:06:16.542Z,36.945,-117.636,0,0.4,ml,5,215.3,0.483,0.2832,nn,nn00605841,2017-09-19T02:37:06.686Z,"53km NE of Lone Pine, California",earthquake,,0,0.27,2,reviewed,nn,nn
2017-09-18T11:03:55.249Z,37.0144,-117.6467,7.1,0.5,ml,11,203.59,0.225,0.2267,nn,nn00605736,2017-09-19T02:35:32.459Z,"58km NE of Lone Pine, California",earthquake,,4.2,0.11,7,reviewed,nn,nn
2017-09-18T11:03:30.464Z,61.2344,-150.6444,51.1,1.4,ml,,,,0.37,ak,ak16847284,2017-09-18T11:10:09.388Z,"40km W of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-09-18T10:54:09.210Z,34.9205,-116.9246667,5.15,1.95,ml,35,46,0.0745,0.14,ci,ci37765935,2017-09-19T15:47:40.080Z,"9km ENE of Barstow, CA",earthquake,0.14,0.56,0.156,60,reviewed,ci,ci
2017-09-18T10:50:03.760Z,35.462,-118.3425,3.59,1.35,ml,21,127,0.181,0.12,ci,ci37765927,2017-09-18T14:04:09.669Z,"20km SE of Bodfish, CA",earthquake,0.21,0.73,0.145,22,reviewed,ci,ci
2017-09-18T10:37:31.670Z,41.0468333,-121.9503333,9.17,1.64,md,20,61,0.2495,0.09,nc,nc72894501,2017-09-20T01:53:03.413Z,"28km SE of McCloud, California",earthquake,0.26,1.46,0.249,21,reviewed,nc,nc
2017-09-18T10:18:49.480Z,63.5296,-149.5479,111.8,3.5,ml,,,,0.56,ak,ak16846821,2017-09-18T20:32:31.019Z,"33km WNW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-18T09:59:20.570Z,19.4375,-155.6081667,2.822,1.91,ml,17,72,0.01515,0.16,hv,hv61912566,2017-09-18T23:51:27.810Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.46,0.177,5,reviewed,hv,hv
2017-09-18T09:47:19.481Z,63.2881,-151.7925,4.6,1.3,ml,,,,0.38,ak,ak16846819,2017-09-18T09:54:32.052Z,"137km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-09-18T09:44:35.155Z,38.4255,-118.854,0,0.6,ml,5,280.72,0.325,0.2609,nn,nn00605840,2017-09-19T02:37:05.125Z,"22km WSW of Hawthorne, Nevada",earthquake,,0,0.05,3,reviewed,nn,nn
2017-09-18T09:43:23.000Z,18.1321,-67.2451,32,2.03,md,4,185,0.1289,0.57,pr,pr2017261000,2017-09-18T12:30:51.901Z,"8km NW of Puerto Real, Puerto Rico",earthquake,5.64,5.69,0.12,3,reviewed,pr,pr
2017-09-18T09:35:50.640Z,34.5743333,-120.0346667,8.17,1.15,ml,20,91,0.04368,0.22,ci,ci37765911,2017-09-19T15:06:28.911Z,"6km SE of Santa Ynez, CA",earthquake,0.43,0.81,0.102,13,reviewed,ci,ci
2017-09-18T09:32:58.720Z,38.8069992,-122.8150024,3,1.16,md,18,77,0.01123,0.03,nc,nc72894496,2017-09-18T10:25:04.006Z,"6km WNW of The Geysers, California",earthquake,0.34,0.49,0.13,6,automatic,nc,nc
2017-09-18T09:24:45.980Z,61.7053,-150.5276,49.2,1.3,ml,,,,0.49,ak,ak16846817,2017-09-18T09:32:29.322Z,"26km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-09-18T09:24:31.730Z,36.5796661,-121.1776657,5.24,2.17,md,26,109,0.01107,0.06,nc,nc72894491,2017-09-18T09:59:17.813Z,"21km NE of Soledad, California",earthquake,0.21,0.44,0.23,22,automatic,nc,nc
2017-09-18T09:21:27.362Z,61.0233,-146.0853,23.7,1.6,ml,,,,0.56,ak,ak16846815,2017-09-18T09:26:45.844Z,"18km SE of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-09-18T09:17:35.967Z,62.7103,-152.1314,0,1.5,ml,,,,0.72,ak,ak16846813,2017-09-18T09:23:23.504Z,"112km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-09-18T09:05:20.932Z,37.3646,-115.0964,4.7,1.9,ml,26,70.45,0.055,0.2341,nn,nn00605720,2017-09-19T02:35:30.439Z,"6km E of Alamo, Nevada",earthquake,,3.2,0.16,13,reviewed,nn,nn
2017-09-18T09:04:10.110Z,33.4988333,-116.7873333,6.26,0.2,ml,12,110,0.07845,0.07,ci,ci37765895,2017-09-18T14:04:11.944Z,"10km NE of Aguanga, CA",earthquake,0.21,0.81,0.081,5,reviewed,ci,ci
2017-09-18T08:51:23.560Z,39.3423333,-122.8928333,17.73,1.37,md,7,107,0.1557,0.02,nc,nc72894486,2017-09-20T02:55:03.586Z,"19km N of Upper Lake, California",earthquake,0.4,1.37,0.195,9,reviewed,nc,nc
2017-09-18T08:39:13.423Z,62.4943,-152.7273,4.6,1.6,ml,,,,0.43,ak,ak16846803,2017-09-18T08:45:10.483Z,"136km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-09-18T08:38:08.518Z,59.9845,-139.5274,0,1.9,ml,,,,0.69,ak,ak16846799,2017-09-18T08:40:47.415Z,"50km NNE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-09-18T08:38:08.370Z,60.0106,-139.5294,0,1.9,ml,,,,0.57,ak,ak16846802,2017-09-18T08:42:28.774Z,"52km NNE of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-09-18T08:32:47.160Z,38.7791672,-122.7556686,1.33,0.89,md,7,120,0.01154,0.02,nc,nc72894481,2017-09-18T09:42:02.885Z,"0km NNE of The Geysers, California",earthquake,0.7,0.89,0.01,3,automatic,nc,nc
2017-09-18T08:30:57.585Z,63.5265,-150.9112,5.1,1.5,ml,,,,0.52,ak,ak16846358,2017-09-18T08:38:35.439Z,"98km W of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-09-18T08:29:13.750Z,37.519,-118.8571667,0.05,0.35,md,9,317,0.07433,0.17,nc,nc72894476,2017-09-19T02:30:03.717Z,"17km SE of Mammoth Lakes, California",earthquake,6.47,13.48,0.106,7,reviewed,nc,nc
2017-09-18T08:23:34.090Z,33.5378333,-116.7001667,6.46,-0.3,ml,19,77,0.04144,0.11,ci,ci37765887,2017-09-19T15:02:10.049Z,"3km SW of Anza, CA",earthquake,0.24,0.32,0.011,5,reviewed,ci,ci
2017-09-18T08:17:00.620Z,38.5767,-118.3495,2.9,-0.3,ml,4,292.82,0.142,0.023,nn,nn00605837,2017-09-19T02:36:55.907Z,"24km ENE of Hawthorne, Nevada",earthquake,,6.4,0.06,2,reviewed,nn,nn
2017-09-18T08:12:37.460Z,37.4991667,-118.8496667,0.2,0.81,md,13,236,0.09216,0.08,nc,nc72894461,2017-09-19T04:51:04.094Z,"19km SSE of Mammoth Lakes, California",earthquake,0.89,3.8,0.193,11,reviewed,nc,nc
2017-09-18T08:06:07.400Z,46.8373333,-112.4986667,15.8,0.62,ml,12,92,0.076,0.15,mb,mb80256189,2017-09-19T15:14:45.100Z,"19km SE of Lincoln, Montana",earthquake,0.85,0.63,0.448,3,reviewed,mb,mb
2017-09-18T08:02:45.410Z,36.5625,-121.1551666,3.13,1.58,md,12,146,0.03071,0.06,nc,nc72894456,2017-09-18T09:14:02.813Z,"21km NE of Soledad, California",earthquake,0.34,0.72,0.14,6,automatic,nc,nc
2017-09-18T07:59:26.560Z,33.5856667,-116.7251667,11.87,0.79,ml,37,45,0.02261,0.2,ci,ci37165148,2017-09-19T14:58:37.054Z,"6km NW of Anza, CA",earthquake,0.25,0.46,0.163,19,reviewed,ci,ci
2017-09-18T07:59:24.570Z,33.5896667,-116.7231667,13.28,0.52,ml,35,45,0.02693,0.12,ci,ci37765879,2017-09-19T14:51:33.341Z,"6km NW of Anza, CA",earthquake,0.19,0.35,0.152,18,reviewed,ci,ci
2017-09-18T07:55:34.483Z,64.8992,-147.8475,11.8,1.3,ml,,,,0.6,ak,ak16846352,2017-09-18T08:00:24.432Z,"5km NNW of College, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-09-18T07:44:32.614Z,38.5785,-118.3493,8.6,0.6,ml,7,111.48,0.144,0.0772,nn,nn00605713,2017-09-19T02:35:25.542Z,"24km ENE of Hawthorne, Nevada",earthquake,,8.2,0.4,4,reviewed,nn,nn
2017-09-18T07:29:30.880Z,33.495,-116.7906667,4.99,0.96,ml,44,34,0.08317,0.19,ci,ci37765871,2017-09-18T14:05:24.610Z,"9km NE of Aguanga, CA",earthquake,0.18,1.13,0.105,26,reviewed,ci,ci
2017-09-18T07:27:31.510Z,19.4285,-155.2181667,29.836,1.73,md,53,50,0.02322,0.11,hv,hv61912506,2017-09-19T00:08:40.550Z,"2km E of Volcano, Hawaii",earthquake,0.38,0.54,0.178,25,reviewed,hv,hv
2017-09-18T07:27:18.220Z,38.0437,-118.2387,0,0.2,ml,3,324.6,0.295,0.2213,nn,nn00605788,2017-09-19T02:36:12.835Z,"63km SSE of Hawthorne, Nevada",earthquake,,0,0.03,2,reviewed,nn,nn
2017-09-18T07:11:10.400Z,38.8126678,-122.8274994,1.21,1.47,md,22,66,0.004015,0.04,nc,nc72894411,2017-09-18T08:48:02.737Z,"7km WNW of The Geysers, California",earthquake,0.23,0.31,0.1,6,automatic,nc,nc
2017-09-18T07:09:33.211Z,65.0133,-161.1963,4.7,1.2,ml,,,,0.48,ak,ak16845911,2017-09-18T07:12:38.525Z,"128km N of Unalakleet, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-09-18T07:08:56.890Z,33.492,-116.7886667,6.08,0.28,ml,27,35,0.08485,0.12,ci,ci37765863,2017-09-19T14:44:59.295Z,"9km NE of Aguanga, CA",earthquake,0.15,0.55,0.119,7,reviewed,ci,ci
2017-09-18T07:03:02.950Z,36.5853333,-121.1801667,5.57,1.22,md,9,169,0.01313,0.06,nc,nc72894406,2017-09-19T19:52:02.501Z,"22km NE of Soledad, California",earthquake,0.64,0.58,0.405,2,reviewed,nc,nc
2017-09-18T06:58:37.999Z,39.3953,-120.26,12.3,0.5,ml,13,76.84,0.051,0.1679,nn,nn00605707,2017-09-19T02:35:24.002Z,"9km NW of Truckee, California",earthquake,,1.2,0.3,4,reviewed,nn,nn
2017-09-18T06:58:20.030Z,61.0883,-139.9831,0,1.7,ml,,,,0.6,ak,ak16845908,2017-09-18T07:05:54.848Z,"139km WNW of Haines Junction, Canada",earthquake,,0.6,,,automatic,ak,ak
2017-09-18T06:49:42.030Z,48.519,-114.5761667,10.89,2.84,ml,23,132,0.528,0.25,mb,mb80256179,2017-09-20T14:48:51.012Z,"21km NW of Whitefish, Montana",earthquake,0.7,0.97,0.357,13,reviewed,mb,mb
2017-09-18T06:49:29.880Z,37.5896667,-119.0045,2.58,0.25,md,11,206,0.02361,0.03,nc,nc72894396,2017-09-19T02:21:05.687Z,"7km SSW of Mammoth Lakes, California",earthquake,1.11,0.6,0.209,10,reviewed,nc,nc
2017-09-18T06:38:36.820Z,36.0806667,-117.6536667,2.02,0.47,ml,18,71,0.106,0.14,ci,ci37765847,2017-09-19T14:40:57.806Z,"27km E of Coso Junction, CA",earthquake,0.19,0.43,0.144,4,reviewed,ci,ci
2017-09-18T06:33:05.670Z,32.8336667,-115.6075,11.71,1.11,ml,22,99,0.07825,0.22,ci,ci37765839,2017-09-19T17:05:04.209Z,"4km WSW of Imperial, CA",earthquake,0.45,0.71,0.137,14,reviewed,ci,ci
2017-09-18T06:23:54.320Z,33.6661667,-116.7271667,14.85,0.52,ml,26,60,0.04617,0.13,ci,ci37765831,2017-09-18T14:05:28.860Z,"8km S of Idyllwild, CA",earthquake,0.27,0.37,0.1,15,reviewed,ci,ci
2017-09-18T06:07:24.816Z,61.3658,-150.446,42.1,1.7,ml,,,,0.66,ak,ak16845901,2017-09-18T06:15:07.732Z,"31km WSW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-09-18T06:05:15.660Z,38.8073349,-122.824501,2.34,0.56,md,7,140,0.003962,0.02,nc,nc72894371,2017-09-18T07:29:03.506Z,"6km WNW of The Geysers, California",earthquake,0.6,1.41,,1,automatic,nc,nc
2017-09-18T05:57:35.290Z,46.9025,-112.5293333,12.6,1.81,ml,18,109,0.024,0.16,mb,mb80256174,2017-09-18T22:40:35.810Z,"12km ESE of Lincoln, Montana",earthquake,0.41,0.44,0.144,6,reviewed,mb,mb
2017-09-18T05:45:43.264Z,61.4718,-146.446,16.8,2.2,ml,,,,0.88,ak,ak16845458,2017-09-18T05:50:04.088Z,"38km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-09-18T05:36:09.021Z,64.5695,-149.8991,12,0.4,ml,,,,0.54,ak,ak16845456,2017-09-18T20:10:40.420Z,"37km W of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-18T05:29:07.040Z,37.4135,-118.5946667,7.36,0.5,md,10,81,0.06522,0.07,nc,nc72894361,2017-09-19T02:18:01.680Z,"13km WNW of West Bishop, California",earthquake,0.54,2.32,0.061,9,reviewed,nc,nc
2017-09-18T05:28:03.490Z,-18.5262,-12.7162,10,5.7,mb,,39,7.132,0.88,us,us2000apru,2017-09-19T17:07:06.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.2,1.8,0.034,311,reviewed,us,us
2017-09-18T05:26:52.980Z,33.975,-116.917,4.64,0.87,ml,49,56,0.07519,0.16,ci,ci37765823,2017-09-18T22:36:29.010Z,"7km NW of Banning, CA",earthquake,0.16,0.67,0.14,24,reviewed,ci,ci
2017-09-18T05:21:13.210Z,37.532,-118.8886667,0,0.74,md,21,198,0.0748,0.05,nc,nc72894356,2017-09-19T03:15:04.841Z,"14km SSE of Mammoth Lakes, California",earthquake,0.4,2.91,0.265,18,reviewed,nc,nc
2017-09-18T05:15:55.570Z,38.4153,-118.9167,9.7,1,ml,8,165.66,0.126,0.123,nn,nn00605697,2017-09-19T02:35:12.700Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.7,0.31,3,reviewed,nn,nn
2017-09-18T05:14:23.420Z,37.6013333,-118.9631667,-0.58,0.86,md,19,148,0.01599,0.04,nc,nc72894341,2017-09-19T17:04:03.031Z,"5km S of Mammoth Lakes, California",earthquake,0.41,0.24,0.417,16,reviewed,nc,nc
2017-09-18T05:12:59.563Z,61.8553,-151.0645,64.2,1.4,ml,,,,0.27,ak,ak16845451,2017-09-18T05:16:25.934Z,"55km WNW of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-09-18T05:11:00.860Z,38.8336678,-122.7931671,1.99,0.56,md,6,128,0.005223,0.01,nc,nc72894336,2017-09-18T05:35:04.240Z,"6km WNW of Cobb, California",earthquake,0.58,2.14,,1,automatic,nc,nc
2017-09-18T05:07:36.010Z,41.036,-125.2131667,15.48,2.68,md,31,270,0.8381,0.24,nc,nc72894331,2017-09-20T06:36:02.166Z,"91km WNW of Bayview, California",earthquake,4.14,5.49,0.18,32,reviewed,nc,nc
2017-09-18T04:49:09.670Z,42.6154,-111.4626,3.91,3.6,mwr,,50,0.027,0.5,us,us2000apre,2017-09-18T16:03:15.190Z,"12km ESE of Soda Springs, Idaho",earthquake,1,3.3,0.037,72,reviewed,us,us
2017-09-18T04:38:58.260Z,44.791,-111.0248333,10.06,1.94,ml,18,99,0.03435,0.13,uu,uu60247312,2017-09-18T14:49:06.610Z,"15km NNE of West Yellowstone, Montana",earthquake,0.38,0.42,0.035,2,reviewed,uu,uu
2017-09-18T04:33:22.582Z,63.2315,-151.1818,3.9,0.4,ml,,,,1.14,ak,ak16851291,2017-09-18T20:03:14.222Z,"113km W of Cantwell, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2017-09-18T04:33:01.050Z,33.9835,-116.9266667,6.73,0.84,ml,38,61,0.06636,0.14,ci,ci37765783,2017-09-18T22:29:23.460Z,"8km NE of Beaumont, CA",earthquake,0.2,0.67,0.217,24,reviewed,ci,ci
2017-09-18T04:31:37.730Z,33.5016667,-116.7935,4.61,0.53,ml,23,45,0.07902,0.12,ci,ci37765767,2017-09-18T14:05:26.407Z,"9km NE of Aguanga, CA",earthquake,0.16,0.36,0.087,19,reviewed,ci,ci
2017-09-18T04:20:32.940Z,33.4966667,-116.797,4.85,1.11,ml,43,33,0.08477,0.19,ci,ci37765759,2017-09-18T14:06:39.320Z,"9km NE of Aguanga, CA",earthquake,0.19,1.23,0.141,25,reviewed,ci,ci
2017-09-18T04:18:30.780Z,36.1038333,-89.7641667,7.78,2.5,md,33,57,0.05286,0.22,nm,nm60206976,2017-09-19T16:22:11.464Z,"6km ENE of Steele, Missouri",earthquake,0.34,0.68,0.185,29,reviewed,nm,nm
2017-09-18T04:16:51.270Z,36.8988342,-121.5824966,6.84,1.83,md,20,82,0.01623,0.11,nc,nc72894281,2017-09-18T05:23:04.210Z,"5km ENE of Aromas, California",earthquake,0.44,0.49,0.14,20,automatic,nc,nc
2017-09-18T04:13:38.822Z,61.0997,-140.0223,4.2,1.7,ml,,,,0.72,ak,ak16845444,2017-09-18T04:19:15.703Z,"141km WNW of Haines Junction, Canada",earthquake,,0.4,,,automatic,ak,ak
2017-09-18T04:04:04.540Z,38.8133316,-122.8304977,1.22,0.56,md,5,112,0.004575,0.01,nc,nc72894276,2017-09-18T04:55:03.135Z,"7km WNW of The Geysers, California",earthquake,0.71,1.01,,1,automatic,nc,nc
2017-09-18T03:54:28.213Z,63.2534,-150.5168,122.7,1.9,ml,,,,0.62,ak,ak16845440,2017-09-18T04:00:45.179Z,"79km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-09-18T03:50:24.519Z,56.1613,-152.8351,13.1,3.1,ml,,,,0.64,ak,ak16845438,2017-09-18T03:57:33.042Z,"168km SSE of Larsen Bay, Alaska",earthquake,,3.1,,,automatic,ak,ak
2017-09-18T03:41:00.150Z,33.6865,-116.797,17.69,1.44,ml,53,31,0.0705,0.2,ci,ci37765751,2017-09-18T14:06:35.740Z,"9km SW of Idyllwild, CA",earthquake,0.22,0.42,0.193,27,reviewed,ci,ci
2017-09-18T03:24:41.660Z,38.8718338,-122.8330002,0.16,0.59,md,7,198,0.01816,0.01,nc,nc72894231,2017-09-18T04:00:02.989Z,"11km S of Kelseyville, California",earthquake,0.5,0.89,,1,automatic,nc,nc
2017-09-18T03:20:55.680Z,42.5936667,-111.4291667,7.36,2.42,ml,22,42,0.01869,0.16,uu,uu60247287,2017-09-18T22:04:17.070Z,"15km ESE of Soda Springs, Idaho",earthquake,0.3,0.48,0.177,9,reviewed,uu,uu
2017-09-18T03:17:33.110Z,44.7736667,-111.014,6.3,0.1,md,6,241,0.01539,0.11,uu,uu60247282,2017-09-18T21:31:49.580Z,"14km NNE of West Yellowstone, Montana",earthquake,1.17,0.69,0.283,6,reviewed,uu,uu
2017-09-18T03:14:43.644Z,58.2583,-152.9047,23.4,2.5,ml,,,,0.56,ak,ak16845431,2017-09-18T03:27:56.691Z,"57km NNW of Kodiak Station, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-09-18T03:13:38.141Z,58.1905,-155.2848,8.8,0.6,ml,,,,0.14,ak,ak16845430,2017-09-18T19:51:24.690Z,"97km SE of King Salmon, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-09-18T03:09:42.270Z,46.8725,-112.5263333,13.72,1.01,ml,11,91,0.045,0.15,mb,mb80256144,2017-09-19T15:20:18.790Z,"14km SE of Lincoln, Montana",earthquake,0.48,0.67,0.247,5,reviewed,mb,mb
2017-09-18T02:51:49.340Z,37.6523323,-121.732666,5.17,1.84,md,22,58,0.03581,0.12,nc,nc72894211,2017-09-18T03:32:02.919Z,"4km SE of Livermore, California",earthquake,0.3,0.43,0.2,15,automatic,nc,nc
2017-09-18T02:48:05.039Z,61.5702,-146.6165,23.1,1.8,ml,,,,0.66,ak,ak16845426,2017-09-18T02:51:56.999Z,"51km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-09-18T02:46:19.150Z,33.9785,-116.9198333,4.46,1.59,ml,71,43,0.0724,0.19,ci,ci37765687,2017-09-18T14:07:44.980Z,"7km NW of Banning, CA",earthquake,0.18,0.51,0.258,26,reviewed,ci,ci
2017-09-18T02:45:28.608Z,38.8287,-119.713,9.8,1.4,ml,17,63.43,0.104,0.1597,nn,nn00605680,2017-09-19T02:35:10.212Z,"7km SSE of Gardnerville Ranchos, Nevada",earthquake,,1.9,0.39,9,reviewed,nn,nn
2017-09-18T02:30:33.890Z,33.506,-116.7945,6.59,0.16,ml,18,108,0.07611,0.1,ci,ci37765679,2017-09-18T19:44:48.752Z,"10km NE of Aguanga, CA",earthquake,0.21,0.53,0.058,7,reviewed,ci,ci
2017-09-18T02:18:12.818Z,62.1325,-145.5238,24.4,1.6,ml,,,,0.79,ak,ak16844993,2017-09-18T02:20:50.889Z,"2km NNE of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-09-18T02:06:07.130Z,34.036,-117.1733333,3.63,1.44,ml,53,36,0.0506,0.23,ci,ci37765671,2017-09-18T14:07:49.910Z,"2km SSE of Redlands, CA",earthquake,0.24,0.82,0.252,25,reviewed,ci,ci
2017-09-18T01:59:35.460Z,33.3945,-116.9603333,5.83,0.52,ml,15,108,0.06005,0.18,ci,ci37765655,2017-09-18T14:06:26.142Z,"10km WNW of Palomar Observatory, CA",earthquake,0.36,1.07,0.113,13,reviewed,ci,ci
2017-09-18T01:52:37.070Z,47.7636667,-122.859,18.16,0.36,md,5,202,0.06047,0.15,uw,uw60136808,2017-09-18T03:31:38.700Z,"13km N of Seabeck, Washington",earthquake,0.99,1.14,0.041,4,reviewed,uw,uw
2017-09-18T01:52:10.930Z,47.7591667,-122.8473333,17.25,1.49,ml,13,96,0.0688,0.15,uw,uw61330596,2017-09-18T03:28:28.710Z,"13km N of Seabeck, Washington",earthquake,0.65,0.45,0.23,8,reviewed,uw,uw
